IntensityIn IntensityOut Luminance
3.526251526251526491e-01 6.543984130617227502e-01 1.584396935893278737e+02
3.528693528693528925e-01 6.544747081712062320e-01 1.585471077112725879e+02
3.531135531135531358e-01 6.545662623025864102e-01 1.586730747965515889e+02
3.533577533577533791e-01 6.546425574120698920e-01 1.587756005324979469e+02
3.536019536019536225e-01 6.547188525215533739e-01 1.588758971737331080e+02
3.538461538461538658e-01 6.548104066529335521e-01 1.589933046806449113e+02
3.540903540903541091e-01 6.549019607843137303e-01 1.591074888307419144e+02
3.543345543345543525e-01 6.549935149156939085e-01 1.592184425565727111e+02
3.545787545787545958e-01 6.550850690470740867e-01 1.593261589873671653e+02
3.548229548229548391e-01 6.551766231784542649e-01 1.594306314497444816e+02
3.550671550671550825e-01 6.552834363317311395e-01 1.595484073458571288e+02
3.553113553113553258e-01 6.553749904631113177e-01 1.596458292613035326e+02
3.555555555555555691e-01 6.554818036163881922e-01 1.597553626803994007e+02
3.557997557997558125e-01 6.556038757915617632e-01 1.598750922366172915e+02
3.560439560439560558e-01 6.557106889448386378e-01 1.599750756023346980e+02
3.562881562881562991e-01 6.558327611200122087e-01 1.600838681154298513e+02
3.565323565323565425e-01 6.559700923170824760e-01 1.601992657793698527e+02
3.567765567765567858e-01 6.561074235141527433e-01 1.603072426043213738e+02
3.570207570207570291e-01 6.576333257038223801e-01 1.604311600693862658e+02
3.572649572649572725e-01 6.577096208133058619e-01 1.605334126278643794e+02
3.575091575091575158e-01 6.577859159227893437e-01 1.606334114684454732e+02
3.577533577533577591e-01 6.578774700541695220e-01 1.607504291335387165e+02
3.579975579975580025e-01 6.579690241855497002e-01 1.608641880348232860e+02
3.582417582417582458e-01 6.580605783169298784e-01 1.609746811353433031e+02
3.584859584859584891e-01 6.581521324483100566e-01 1.610819015969646557e+02
3.587301587301587324e-01 6.582436865796902348e-01 1.611858427810788896e+02
3.589743589743589758e-01 6.583504997329671093e-01 1.613029542751372958e+02
3.592185592185592191e-01 6.584420538643472876e-01 1.613997685387337242e+02
3.594627594627594624e-01 6.585488670176241621e-01 1.615085485638604723e+02
3.597069597069597058e-01 6.586709391927977331e-01 1.616273585463638369e+02
3.599511599511599491e-01 6.587930113679713040e-01 1.617402786047133247e+02
3.601953601953601924e-01 6.589150835431448749e-01 1.618472962758401081e+02
3.604395604395604358e-01 6.590371557183184459e-01 1.619483997427701922e+02
3.606837606837606791e-01 6.607766842145418318e-01 1.620706014468628382e+02
3.609279609279609224e-01 6.608529793240253136e-01 1.621718085695383706e+02
3.611721611721611658e-01 6.609445334554054918e-01 1.622902473416095859e+02
3.614163614163614091e-01 6.610208285648889737e-01 1.623864331984517548e+02
3.616605616605616524e-01 6.611123826962691519e-01 1.624988342997584141e+02
3.619047619047618958e-01 6.612039368276493301e-01 1.626079321900398611e+02
3.621489621489621391e-01 6.613107499809262046e-01 1.627310291675510427e+02
3.623931623931623824e-01 6.614023041123063829e-01 1.628329471913660313e+02
3.626373626373626258e-01 6.615091172655832574e-01 1.629476500636958747e+02
3.628815628815628691e-01 6.616159304188601320e-01 1.630578190472096765e+02
3.631257631257631124e-01 6.617227435721370066e-01 1.631634448377834303e+02
3.633699633699633558e-01 6.618295567254138811e-01 1.632645185109696513e+02
3.636141636141635991e-01 6.619516289005874521e-01 1.633744463169205687e+02
3.638583638583638424e-01 6.620889600976577194e-01 1.634909798059302943e+02
3.641025641025640858e-01 6.622262912947279867e-01 1.635999426129172889e+02
3.643467643467643291e-01 6.637369344625009271e-01 1.637024307091451760e+02
3.645909645909645724e-01 6.638284885938811053e-01 1.638275660720503026e+02
3.648351648351648158e-01 6.639047837033645871e-01 1.639293144491822147e+02
3.650793650793650591e-01 6.639963378347447653e-01 1.640483686555296288e+02
3.653235653235653024e-01 6.640726329442282472e-01 1.641450389549927991e+02
3.655677655677655458e-01 6.641641870756084254e-01 1.642579872521240532e+02
3.658119658119657891e-01 6.642557412069886036e-01 1.643675950667236236e+02
3.660561660561660324e-01 6.643472953383687818e-01 1.644738556095582283e+02
3.663003663003662758e-01 6.644541084916456564e-01 1.645935868898507692e+02
3.665445665445665191e-01 6.645456626230258346e-01 1.646925726946703890e+02
3.667887667887667624e-01 6.646524757763027091e-01 1.648037996703918111e+02
3.670329670329670058e-01 6.647592889295795837e-01 1.649104338289339466e+02
3.672771672771673046e-01 6.648813611047531547e-01 1.650266660403568153e+02
3.675213675213675479e-01 6.650034332799267256e-01 1.651368748812536182e+02
3.677655677655677913e-01 6.651255054551002965e-01 1.652410481776941822e+02
3.680097680097680346e-01 6.652628366521705638e-01 1.653510144661861432e+02
3.682539682539682779e-01 6.666666666666666297e-01 1.654784555462728974e+02
3.684981684981685213e-01 6.667429617761501115e-01 1.655872178678809519e+02
3.687423687423687646e-01 6.668192568856335933e-01 1.656936591661860518e+02
3.689865689865690079e-01 6.668955519951170752e-01 1.657977748744046949e+02
3.692307692307692513e-01 6.669718471046005570e-01 1.658995605236202664e+02
3.694749694749694946e-01 6.670634012359807352e-01 1.660186214777328928e+02
3.697191697191697379e-01 6.671549553673609134e-01 1.661343134928824270e+02
3.699633699633699813e-01 6.672312504768443953e-01 1.662281448384548526e+02
3.702075702075702246e-01 6.673228046082245735e-01 1.663376420169230130e+02
3.704517704517704679e-01 6.674296177615014480e-01 1.664611053305838198e+02
3.706959706959707113e-01 6.675211718928816262e-01 1.665632520474715648e+02
3.709401709401709546e-01 6.676279850461585008e-01 1.666781221794646513e+02
3.711843711843711979e-01 6.677347981994353754e-01 1.667883512015959582e+02
3.714285714285714413e-01 6.678416113527122500e-01 1.668939298034161709e+02
3.716727716727716846e-01 6.679484245059891245e-01 1.669948490633945539e+02
3.719169719169719279e-01 6.680704966811626955e-01 1.671044691178821040e+02
3.721611721611721713e-01 6.682078278782329628e-01 1.672204890460275806e+02
3.724053724053724146e-01 6.696574349584191177e-01 1.673232868532082875e+02
3.726495726495726579e-01 6.697337300679025995e-01 1.674342753176987060e+02
3.728937728937729013e-01 6.698100251773860814e-01 1.675429177740462592e+02
3.731379731379731446e-01 6.699015793087662596e-01 1.676701854348253562e+02
3.733821733821733879e-01 6.699778744182497414e-01 1.677736504048894517e+02
3.736263736263736313e-01 6.700541695277332233e-01 1.678747547993172020e+02
3.738705738705738746e-01 6.701457236591134015e-01 1.679929580038989343e+02
3.741147741147741179e-01 6.702372777904935797e-01 1.681077484139661919e+02
3.743589743589743613e-01 6.703135728999770615e-01 1.682007949588436873e+02
3.746031746031746046e-01 6.704203860532539361e-01 1.683270626270279990e+02
3.748473748473748479e-01 6.705119401846341143e-01 1.684315728405767914e+02
3.750915750915750912e-01 6.706034943160142925e-01 1.685326430821244799e+02
3.753357753357753346e-01 6.707103074692911671e-01 1.686462022694018970e+02
3.755799755799755779e-01 6.708171206225680416e-01 1.687550611563432597e+02
3.758241758241758212e-01 6.709239337758449162e-01 1.688592105441849185e+02
3.760683760683760646e-01 6.710460059510184871e-01 1.689724604060637034e+02
3.763125763125763079e-01 6.711680781261920581e-01 1.690795350887806308e+02
3.765567765567765512e-01 6.713054093232623254e-01 1.691925981308218070e+02
3.768009768009767946e-01 6.729533836881056441e-01 1.693051028706952366e+02
3.770451770451770379e-01 6.730296787975891259e-01 1.694095670451575018e+02
3.772893772893772812e-01 6.731212329289693042e-01 1.695317785299511968e+02
3.775335775335775246e-01 6.731975280384527860e-01 1.696309950315063020e+02
3.777777777777777679e-01 6.732890821698329642e-01 1.697468967731362000e+02
3.780219780219780112e-01 6.733806363012131424e-01 1.698593465909914926e+02
3.782661782661782546e-01 6.734721904325933206e-01 1.699683375216189916e+02
3.785103785103784979e-01 6.735637445639734988e-01 1.700738628127997458e+02
3.787545787545787412e-01 6.736552986953536770e-01 1.701759159242456576e+02
3.789987789987789846e-01 6.737621118486305516e-01 1.702905810082707774e+02
3.792429792429792279e-01 6.738689250019074262e-01 1.704005017847765657e+02
3.794871794871794712e-01 6.739757381551843007e-01 1.705056689690535450e+02
3.797313797313797146e-01 6.740978103303578717e-01 1.706200279297207771e+02
3.799755799755799579e-01 6.742198825055314426e-01 1.707281538953487825e+02
3.802197802197802012e-01 6.743572137026017099e-01 1.708423303843270844e+02
3.804639804639804446e-01 6.758525978484779539e-01 1.709444389412793441e+02
3.807081807081806879e-01 6.759288929579614358e-01 1.710566845261713524e+02
3.809523809523809312e-01 6.760051880674449176e-01 1.711665327104924472e+02
3.811965811965811746e-01 6.760814831769283995e-01 1.712739787819617732e+02
3.814407814407814179e-01 6.761730373083085777e-01 1.713997367933154976e+02
3.816849816849816612e-01 6.762493324177920595e-01 1.715018821278580106e+02
3.819291819291819046e-01 6.763408865491722377e-01 1.716212663554284177e+02
3.821733821733821479e-01 6.764171816586557195e-01 1.717180897170821368e+02
3.824175824175823912e-01 6.765087357900358978e-01 1.718310753301502700e+02
3.826617826617826346e-01 6.766002899214160760e-01 1.719405607925963011e+02
3.829059829059828779e-01 6.766918440527962542e-01 1.720465393205595319e+02
3.831501831501831767e-01 6.767986572060731287e-01 1.721657398087614581e+02
3.833943833943834201e-01 6.768902113374533069e-01 1.722640977293424953e+02
3.836385836385836634e-01 6.769970244907301815e-01 1.723743904863544003e+02
3.838827838827839067e-01 6.771038376440070561e-01 1.724798732983114178e+02
3.841269841269841501e-01 6.772259098191806270e-01 1.725945239373075424e+02
3.843711843711843934e-01 6.773479819943541980e-01 1.727028679073886224e+02
3.846153846153846367e-01 6.774853131914244653e-01 1.728172015564286426e+02
3.848595848595848801e-01 6.787670710307469601e-01 1.729302355721889626e+02
3.851037851037851234e-01 6.788433661402304420e-01 1.730477283924723224e+02
3.853479853479853667e-01 6.789044022278172275e-01 1.731399794994007095e+02
3.855921855921856101e-01 6.789806973373007093e-01 1.732531102920652302e+02
3.858363858363858534e-01 6.790569924467841911e-01 1.733638109024319078e+02
3.860805860805860967e-01 6.791332875562676730e-01 1.734720765787079131e+02
3.863247863247863401e-01 6.792095826657511548e-01 1.735779026716396913e+02
3.865689865689865834e-01 6.793011367971313330e-01 1.737016673391000836e+02
3.868131868131868267e-01 6.793774319066148148e-01 1.738021104907375332e+02
3.870573870573870701e-01 6.794689860379949931e-01 1.739194029261078356e+02
3.873015873015873134e-01 6.795605401693751713e-01 1.740331546753787961e+02
3.875457875457875567e-01 6.796520943007553495e-01 1.741433586891452308e+02
3.877899877899878001e-01 6.797436484321355277e-01 1.742500081349014636e+02
3.880341880341880434e-01 6.798352025635157059e-01 1.743530963977466968e+02
3.882783882783882867e-01 6.799420157167925804e-01 1.744688565766352326e+02
3.885225885225885301e-01 6.800488288700694550e-01 1.745797511115359839e+02
3.887667887667887734e-01 6.801556420233463296e-01 1.746857706286272673e+02
3.890109890109890167e-01 6.802624551766232042e-01 1.747869061624175799e+02
3.892551892551892601e-01 6.803845273517967751e-01 1.748964982852035632e+02
3.894993894993895034e-01 6.805218585488670424e-01 1.750121360312326715e+02
3.897435897435897467e-01 6.821393148699168574e-01 1.751178839271090055e+02
3.899877899877899901e-01 6.822156099794003392e-01 1.752247850691572921e+02
3.902319902319902334e-01 6.823071641107805174e-01 1.753498102682184197e+02
3.904761904761904767e-01 6.823834592202639993e-01 1.754512792055859904e+02
3.907203907203907201e-01 6.824750133516441775e-01 1.755697729313872344e+02
3.909645909645909634e-01 6.825513084611276593e-01 1.756657885548000593e+02
3.912087912087912067e-01 6.826428625925078375e-01 1.757777261459024771e+02
3.914529914529914500e-01 6.827344167238880157e-01 1.758860777499540973e+02
3.916971916971916934e-01 6.828259708552681939e-01 1.759908366493004337e+02
3.919413919413919367e-01 6.829327840085450685e-01 1.761085059294964026e+02
3.921855921855921800e-01 6.830395971618219431e-01 1.762212663665713706e+02
3.924297924297924234e-01 6.831464103150988176e-01 1.763291084329534328e+02
3.926739926739926667e-01 6.832532234683756922e-01 1.764320230128210483e+02
3.929181929181929100e-01 6.833752956435492631e-01 1.765435948736160867e+02
3.931623931623931534e-01 6.835126268406195305e-01 1.766613914115625334e+02
3.934065934065933967e-01 6.849164568551155963e-01 1.767724359568985619e+02
3.936507936507936400e-01 6.849927519645990781e-01 1.768911839257959286e+02
3.938949938949938834e-01 6.850537880521858636e-01 1.769844003704959619e+02
3.941391941391941267e-01 6.851300831616693454e-01 1.770986893173667909e+02
3.943833943833943700e-01 6.852063782711528273e-01 1.772104941288194766e+02
3.946275946275946134e-01 6.852826733806363091e-01 1.773198100078394646e+02
3.948717948717948567e-01 6.853589684901197909e-01 1.774266322622262351e+02
3.951159951159951000e-01 6.854352635996032728e-01 1.775309563049289920e+02
3.953601953601953434e-01 6.855268177309834510e-01 1.776528412141388458e+02
3.956043956043955867e-01 6.856031128404669328e-01 1.777516535649867251e+02
3.958485958485958300e-01 6.856946669718471110e-01 1.778669119422160634e+02
3.960927960927960734e-01 6.857862211032272892e-01 1.779785456472743590e+02
3.963369963369963167e-01 6.858777752346074674e-01 1.780865477629022848e+02
3.965811965811965600e-01 6.859693293659876456e-01 1.781909115940846959e+02
3.968253968253968034e-01 6.860761425192645202e-01 1.783080623878358608e+02
3.970695970695970467e-01 6.861829556725413948e-01 1.784202423794778554e+02
3.973137973137972900e-01 6.862897688258182693e-01 1.785274420919903378e+02
3.975579975579975334e-01 6.863965819790951439e-01 1.786296524653314464e+02
3.978021978021977767e-01 6.865186541542687149e-01 1.787403438592098155e+02
3.980463980463980200e-01 6.866407263294422858e-01 1.788444950632530777e+02
3.982905982905982634e-01 6.879987792782482625e-01 1.789555395176601564e+02
3.985347985347985622e-01 6.880750743877317444e-01 1.790746294805012440e+02
3.987789987789988055e-01 6.881513694972152262e-01 1.791912103023425971e+02
3.990231990231990489e-01 6.882124055848020117e-01 1.792826650129922541e+02
3.992673992673992922e-01 6.882887006942854935e-01 1.793947168455198380e+02
3.995115995115995355e-01 6.883649958037689753e-01 1.795042457964943026e+02
3.997557997557997789e-01 6.884565499351491535e-01 1.796323437160334606e+02
4.000000000000000222e-01 6.885328450446326354e-01 1.797363059141546842e+02
4.002442002442002655e-01 6.886091401541161172e-01 1.798377305489156299e+02
4.004884004884005089e-01 6.887006942854962954e-01 1.799560843915486714e+02
4.007326007326007522e-01 6.887769893949797773e-01 1.800519111810839377e+02
4.009768009768009955e-01 6.888685435263599555e-01 1.801635354616099676e+02
4.012210012210012389e-01 6.889600976577401337e-01 1.802714791762171558e+02
4.014652014652014822e-01 6.890669108110170082e-01 1.803927527613336679e+02
4.017094017094017255e-01 6.891584649423971864e-01 1.804926992430957853e+02
4.019536019536019689e-01 6.892652780956740610e-01 1.806046253998708551e+02
4.021978021978022122e-01 6.893720912489509356e-01 1.807115046343820097e+02
4.024420024420024555e-01 6.894941634241245065e-01 1.808274608483249608e+02
4.026862026862026989e-01 6.896162355992980775e-01 1.809368005535889097e+02
4.029304029304029422e-01 6.912489509422445888e-01 1.810506629262883678e+02
4.031746031746031855e-01 6.913252460517280706e-01 1.811627389458334960e+02
4.034188034188034289e-01 6.914015411612115525e-01 1.812722667523698590e+02
4.036630036630036722e-01 6.914778362706950343e-01 1.813792416413433557e+02
4.039072039072039155e-01 6.915541313801785162e-01 1.814836590160105629e+02
4.041514041514041589e-01 6.916456855115586944e-01 1.816055776344073251e+02
